# DATE Y - M - D    | DATE MJD          | Bull. A PM-x      | Bull. A PM-y      | Bull. A UT1-UTC   |
        9 428             54949.00           -0.069743            0.480188            0.2899699     
        9 429             54950.00           -0.067604            0.482241            0.2889681     
        9 430             54951.00           -0.065319            0.484409            0.2879015     
        9 5 1             54952.00           -0.062311            0.486460            0.2866975     
        9 5 2             54953.00           -0.059550            0.488618            0.2852947     
        9 5 3             54954.00           -0.056708            0.490478            0.2836833     
        9 5 4             54955.00           -0.053904            0.492402            0.2819242     
        9 5 5             54956.00           -0.051551            0.494223            0.2801328     
        9 5 6             54957.00           -0.048894            0.495891            0.2784300     
        9 5 7             54958.00           -0.045791            0.497661            0.2768993     
        9 5 8             54959.00           -0.042721            0.499793            0.2756441     
        9 5 9             54960.00           -0.039667            0.502119            0.2746741     
        9 510             54961.00           -0.036601            0.504336            0.2739204     
        9 511             54962.00           -0.033649            0.506101            0.2733111     
        9 512             54963.00           -0.031157            0.507902            0.2727715     
        9 513             54964.00           -0.028477            0.509824            0.2722378     
        9 514             54965.00           -0.025790            0.511922            0.2716499     
        9 515             54966.00           -0.023108            0.513698            0.2709406     
        9 516             54967.00           -0.020109            0.515439            0.2700883     
        9 517             54968.00           -0.016626            0.516891            0.2691050     
        9 518             54969.00           -0.012950            0.518514            0.2679878     
        9 519             54970.00           -0.009452            0.520203            0.2666981     
        9 520             54971.00           -0.005935            0.521609            0.2652600     
        9 521             54972.00           -0.002607            0.522714            0.2637757     
        9 522             54973.00            0.000622            0.524044            0.2623745     
        9 523             54974.00            0.003661            0.525248            0.2611697     
        9 524             54975.00            0.007081            0.526260            0.2601420     
        9 525             54976.00            0.010762            0.527467            0.2592747     
        9 526             54977.00            0.013832            0.528756            0.2585233     
        9 527             54978.00            0.016587            0.530200            0.2577832     
        9 528             54979.00            0.019315            0.531512            0.2569335     
        9 529             54980.00            0.021824            0.532606            0.2558846     
        9 530             54981.00            0.024559            0.533363            0.2546057     
        9 531             54982.00            0.027844            0.533655            0.2531644     
        9 6 1             54983.00            0.031540            0.533564            0.2517073     
        9 6 2             54984.00            0.035498            0.533731            0.2503537     
        9 6 3             54985.00            0.039516            0.534361            0.2491601     
        9 6 4             54986.00            0.043773            0.535228            0.2481804     
        9 6 5             54987.00            0.048164            0.536559            0.2474214     
        9 6 6             54988.00            0.051763            0.537789            0.2468931     
        9 6 7             54989.00            0.055262            0.538788            0.2465087     
        9 6 8             54990.00            0.058631            0.539480            0.2462295     
        9 6 9             54991.00            0.061698            0.540065            0.2459726     
        9 610             54992.00            0.064372            0.540441            0.2456633     
        9 611             54993.00            0.067594            0.540422            0.2452479     
        9 612             54994.00            0.071060            0.540558            0.2446650     
        9 613             54995.00            0.074740            0.541062            0.2439260     
        9 614             54996.00            0.078538            0.541537            0.2430779     
        9 615             54997.00            0.082209            0.541810            0.2421528     
        9 616             54998.00            0.085650            0.541899            0.2411597     
        9 617             54999.00            0.088564            0.541686            0.2401232     
        9 618             55000.00            0.091239            0.541181            0.2391601     
        9 619             55001.00            0.094098            0.540702            0.2383518     
        9 620             55002.00            0.097232            0.540482            0.2377399     
        9 621             55003.00            0.100314            0.540312            0.2373475     
        9 622             55004.00            0.103125            0.539806            0.2371293     
        9 623             55005.00            0.106010            0.539122            0.2369998     
        9 624             55006.00            0.109208            0.538435            0.2368231     
        9 625             55007.00            0.112455            0.537937            0.2365345     
        9 626             55008.00            0.115358            0.537627            0.2360397     
        9 627             55009.00            0.118071            0.537214            0.2353686     
        9 628             55010.00            0.120840            0.536689            0.2346265     
        9 629             55011.00            0.123717            0.535844            0.2339287     
        9 630             55012.00            0.126837            0.534910            0.2333910     
        9 7 1             55013.00            0.130449            0.533616            0.2330873     
        9 7 2             55014.00            0.134325            0.532554            0.2330242     
        9 7 3             55015.00            0.138490            0.531642            0.2331599     
        9 7 4             55016.00            0.142499            0.531032            0.2334241     
        9 7 5             55017.00            0.146030            0.530366            0.2337907     
        9 7 6             55018.00            0.149158            0.529577            0.2342148     
        9 7 7             55019.00            0.152203            0.528701            0.2346222     
        9 7 8             55020.00            0.154830            0.527648            0.2349595     
        9 7 9             55021.00            0.157302            0.526758            0.2351473     
        9 710             55022.00            0.159868            0.525818            0.2351954     
        9 711             55023.00            0.162802            0.524902            0.2351179     
        9 712             55024.00            0.165884            0.524171            0.2348896     
        9 713             55025.00            0.169036            0.523379            0.2345891     
        9 714             55026.00            0.171865            0.522287            0.2342864     
        9 715             55027.00            0.175598            0.521227            0.2339984     
        9 716             55028.00            0.179247            0.520058            0.2338012     
        9 717             55029.00            0.182625            0.519013            0.2337441     
        9 718             55030.00            0.185944            0.518258            0.2338041     
        9 719             55031.00            0.188872            0.517300            0.2339462     
        9 720             55032.00            0.191913            0.515981            0.2340987     
        9 721             55033.00            0.194998            0.514804            0.2341778     
        9 722             55034.00            0.197891            0.513655            0.2340985     
        9 723             55035.00            0.200693            0.512189            0.2338171     
        9 724             55036.00            0.203144            0.510617            0.2332871     
        9 725             55037.00            0.205434            0.508790            0.2325786     
        9 726             55038.00            0.207870            0.506855            0.2318121     
        9 727             55039.00            0.210591            0.504801            0.2311092     
        9 728             55040.00            0.213282            0.502779            0.2305546     
        9 729             55041.00            0.215601            0.500244            0.2302496     
        9 730             55042.00            0.217566            0.497954            0.2301760     
        9 731             55043.00            0.219599            0.495611            0.2303093     
        9 8 1             55044.00            0.221767            0.492955            0.2305878     
        9 8 2             55045.00            0.223971            0.490329            0.2309331     
        9 8 3             55046.00            0.225931            0.487621            0.2312171     
        9 8 4             55047.00            0.228090            0.485102            0.2313942     
        9 8 5             55048.00            0.229990            0.482373            0.2314777     
        9 8 6             55049.00            0.232060            0.479955            0.2313825     
        9 8 7             55050.00            0.234253            0.477513            0.2310581     
        9 8 8             55051.00            0.236338            0.475339            0.2306019     
        9 8 9             55052.00            0.238395            0.473143            0.2300216     
        9 810             55053.00            0.240430            0.470734            0.2293543     
        9 811             55054.00            0.242395            0.468335            0.2287044     
        9 812             55055.00            0.244523            0.465684            0.2281613     
        9 813             55056.00            0.246659            0.463354            0.2277836     
        9 814             55057.00            0.248583            0.461225            0.2275996     
        9 815             55058.00            0.249950            0.459163            0.2276012     
        9 816             55059.00            0.251506            0.456831            0.2276742     
        9 817             55060.00            0.252865            0.454404            0.2277309     
        9 818             55061.00            0.254024            0.452030            0.2276289     
        9 819             55062.00            0.255006            0.449593            0.2272421     
        9 820             55063.00            0.256231            0.447132            0.2265794     
        9 821             55064.00            0.258120            0.444695            0.2256807     
        9 822             55065.00            0.259690            0.442526            0.2246729     
        9 823             55066.00            0.260912            0.440326            0.2237255     
        9 824             55067.00            0.261892            0.438056            0.2229103     
        9 825             55068.00            0.263238            0.435788            0.2223074     
        9 826             55069.00            0.264207            0.433546            0.2219417     
        9 827             55070.00            0.265387            0.431168            0.2217453     
        9 828             55071.00            0.266441            0.428736            0.2216414     
        9 829             55072.00            0.267610            0.426182            0.2215693     
        9 830             55073.00            0.268861            0.423541            0.2215028     
        9 831             55074.00            0.269897            0.420790            0.2213852     
        9 9 1             55075.00            0.270367            0.418093            0.2211653     
        9 9 2             55076.00            0.270931            0.414843            0.2207887     
        9 9 3             55077.00            0.271486            0.411748            0.2202304     
        9 9 4             55078.00            0.272224            0.408848            0.2194995     
        9 9 5             55079.00            0.272708            0.406241            0.2186272     
        9 9 6             55080.00            0.272805            0.403559            0.2176704     
        9 9 7             55081.00            0.272523            0.400592            0.2167275     
        9 9 8             55082.00            0.272328            0.397480            0.2158665     
        9 9 9             55083.00            0.272214            0.394500            0.2151613     
        9 910             55084.00            0.271831            0.391766            0.2146522     
        9 911             55085.00            0.271681            0.388944            0.2142952     
        9 912             55086.00            0.271571            0.385889            0.2140333     
        9 913             55087.00            0.271986            0.382779            0.2137378     
        9 914             55088.00            0.272492            0.379708            0.2133134     
        9 915             55089.00            0.273262            0.376578            0.2126868     
        9 916             55090.00            0.274195            0.373653            0.2118177     
        9 917             55091.00            0.275166            0.371009            0.2106727     
        9 918             55092.00            0.275722            0.368369            0.2093294     
        9 919             55093.00            0.275518            0.365795            0.2079841     
        9 920             55094.00            0.274940            0.363249            0.2067072     
        9 921             55095.00            0.274096            0.360528            0.2056199     
        9 922             55096.00            0.273528            0.357578            0.2048254     
        9 923             55097.00            0.272740            0.354527            0.2043001     
        9 924             55098.00            0.272069            0.351290            0.2039182     
        9 925             55099.00            0.271166            0.348051            0.2036157     
        9 926             55100.00            0.270275            0.344998            0.2033342     
        9 927             55101.00            0.269157            0.341950            0.2030543     
        9 928             55102.00            0.268352            0.339008            0.2026915     
        9 929             55103.00            0.267352            0.336674            0.2021023     
        9 930             55104.00            0.266629            0.334094            0.2012403     
        910 1             55105.00            0.265645            0.331329            0.2001336     
        910 2             55106.00            0.265071            0.328336            0.1988924     
        910 3             55107.00            0.264652            0.325646            0.1975996     
        910 4             55108.00            0.264229            0.322973            0.1962677     
        910 5             55109.00            0.263693            0.320354            0.1949966     
        910 6             55110.00            0.263262            0.317905            0.1939034     
        910 7             55111.00            0.262410            0.315550            0.1929740     
        910 8             55112.00            0.261934            0.313335            0.1922201     
        910 9             55113.00            0.262052            0.310952            0.1915918     
        91010             55114.00            0.261762            0.308492            0.1910042     
        91011             55115.00            0.261127            0.305985            0.1903831     
        91012             55116.00            0.260140            0.303620            0.1896703     
        91013             55117.00            0.258835            0.301379            0.1887299     
        91014             55118.00            0.257152            0.299103            0.1875452     
        91015             55119.00            0.255003            0.296165            0.1861716     
        91016             55120.00            0.253621            0.293043            0.1846832     
        91017             55121.00            0.252736            0.290484            0.1832009     
        91018             55122.00            0.251904            0.287956            0.1818767     
        91019             55123.00            0.250969            0.285548            0.1807739     
        91020             55124.00            0.249963            0.283395            0.1798958     
        91021             55125.00            0.249078            0.281486            0.1791960     
        91022             55126.00            0.248030            0.279237            0.1785976     
        91023             55127.00            0.247316            0.276627            0.1780257     
        91024             55128.00            0.246085            0.273881            0.1775044     
        91025             55129.00            0.244817            0.271077            0.1769433     
        91026             55130.00            0.243982            0.268776            0.1762223     
        91027             55131.00            0.242850            0.266514            0.1753341     
        91028             55132.00            0.241885            0.264306            0.1742773     
        91029             55133.00            0.240668            0.262122            0.1730993     
        91030             55134.00            0.239459            0.259832            0.1718510     
        91031             55135.00            0.237631            0.257630            0.1705810     
        911 1             55136.00            0.235698            0.255606            0.1693250     
        911 2             55137.00            0.234568            0.253409            0.1682020     
        911 3             55138.00            0.234406            0.251654            0.1672193     
        911 4             55139.00            0.233989            0.250066            0.1663982     
        911 5             55140.00            0.233309            0.248270            0.1656965     
        911 6             55141.00            0.231978            0.246276            0.1650286     
        911 7             55142.00            0.229729            0.243712            0.1643628     
        911 8             55143.00            0.227207            0.241081            0.1636066     
        911 9             55144.00            0.224941            0.238629            0.1627164     
        91110             55145.00            0.222938            0.236480            0.1616829     
        91111             55146.00            0.220587            0.234344            0.1604596     
        91112             55147.00            0.218120            0.232263            0.1591321     
        91113             55148.00            0.215718            0.230187            0.1578115     
        91114             55149.00            0.212890            0.228345            0.1566593     
        91115             55150.00            0.209666            0.226649            0.1557138     
        91116             55151.00            0.206298            0.225131            0.1549621     
        91117             55152.00            0.203093            0.223775            0.1544016     
        91118             55153.00            0.200634            0.222337            0.1539445     
        91119             55154.00            0.197898            0.220894            0.1535563     
        91120             55155.00            0.195606            0.219471            0.1532185     
        91121             55156.00            0.193631            0.218049            0.1527860     
        91122             55157.00            0.191504            0.216725            0.1521619     
        91123             55158.00            0.189672            0.215330            0.1513126     
        91124             55159.00            0.187908            0.213874            0.1502933     
        91125             55160.00            0.185818            0.212911            0.1491590     
        91126             55161.00            0.183605            0.212387            0.1479114     
        91127             55162.00            0.180927            0.211924            0.1465703     
        91128             55163.00            0.178006            0.211040            0.1452167     
        91129             55164.00            0.175014            0.210129            0.1439547     
        91130             55165.00            0.172183            0.209443            0.1428441     
        912 1             55166.00            0.168730            0.208850            0.1419493     
        912 2             55167.00            0.165239            0.207612            0.1412421     
        912 3             55168.00            0.161850            0.206212            0.1406089     
        912 4             55169.00            0.158990            0.204748            0.1399600     
        912 5             55170.00            0.156648            0.203317            0.1391780     
        912 6             55171.00            0.154456            0.202131            0.1382469     
        912 7             55172.00            0.152210            0.201230            0.1371174     
        912 8             55173.00            0.149663            0.200644            0.1358355     
        912 9             55174.00            0.147293            0.199596            0.1344069     
        91210             55175.00            0.145064            0.198615            0.1330114     
        91211             55176.00            0.142611            0.197597            0.1317651     
        91212             55177.00            0.140319            0.196780            0.1307355     
        91213             55178.00            0.138348            0.196171            0.1299063     
        91214             55179.00            0.136153            0.195924            0.1292044     
        91215             55180.00            0.133246            0.195628            0.1286034     
        91216             55181.00            0.130468            0.195144            0.1280306     
        91217             55182.00            0.128026            0.194609            0.1274282     
        91218             55183.00            0.125533            0.193918            0.1267676     
        91219             55184.00            0.123362            0.193676            0.1260142     
        91220             55185.00            0.121765            0.193624            0.1251217     
        91221             55186.00            0.120023            0.193531            0.1240690     
        91222             55187.00            0.118184            0.193207            0.1228478     
        91223             55188.00            0.116031            0.192890            0.1215383     
        91224             55189.00            0.113886            0.192476            0.1201977     
        91225             55190.00            0.112075            0.192060            0.1189541     
        91226             55191.00            0.110412            0.191829            0.1178054     
        91227             55192.00            0.108667            0.191763            0.1167792     
        91228             55193.00            0.106793            0.191818            0.1159283     
        91229             55194.00            0.104909            0.191836            0.1152926     
        91230             55195.00            0.102835            0.192023            0.1148687     
        91231             55196.00            0.100725            0.192272            0.1145120     
       10 1 1             55197.00            0.098716            0.192840            0.1140766     
       10 1 2             55198.00            0.096661            0.193164            0.1134437     
       10 1 3             55199.00            0.094702            0.193160            0.1125242     
       10 1 4             55200.00            0.092791            0.193382            0.1113696     
       10 1 5             55201.00            0.090469            0.193879            0.1100166     
       10 1 6             55202.00            0.087657            0.194072            0.1086228     
       10 1 7             55203.00            0.084311            0.194286            0.1073451     
       10 1 8             55204.00            0.081368            0.194408            0.1062581     
       10 1 9             55205.00            0.077896            0.194491            0.1053967     
       10 110             55206.00            0.074241            0.194384            0.1048136     
       10 111             55207.00            0.070585            0.194272            0.1044171     
       10 112             55208.00            0.067603            0.194465            0.1041360     
       10 113             55209.00            0.064927            0.194534            0.1038786     
       10 114             55210.00            0.062166            0.194883            0.1036438     
       10 115             55211.00            0.059132            0.195260            0.1033252     
       10 116             55212.00            0.055856            0.195576            0.1028553     
       10 117             55213.00            0.052422            0.195778            0.1022133     
       10 118             55214.00            0.048874            0.195957            0.1013664     
       10 119             55215.00            0.045029            0.196148            0.1004104     
       10 120             55216.00            0.041003            0.196514            0.0994201     
       10 121             55217.00            0.037099            0.196825            0.0984205     
       10 122             55218.00            0.033528            0.197093            0.0973963     
       10 123             55219.00            0.030679            0.197165            0.0964105     
       10 124             55220.00            0.028123            0.197398            0.0955112     
       10 125             55221.00            0.025629            0.197948            0.0947243     
       10 126             55222.00            0.022931            0.198657            0.0940878     
       10 127             55223.00            0.020731            0.199255            0.0935359     
       10 128             55224.00            0.018874            0.200371            0.0929280     
       10 129             55225.00            0.017856            0.201901            0.0921017     
       10 130             55226.00            0.016375            0.204049            0.0910041     
       10 131             55227.00            0.014143            0.206233            0.0895952     
       10 2 1             55228.00            0.011533            0.207957            0.0878640     
       10 2 2             55229.00            0.008735            0.209227            0.0859790     
       10 2 3             55230.00            0.006014            0.210446            0.0841220     
       10 2 4             55231.00            0.003335            0.211769            0.0824220     
       10 2 5             55232.00            0.000900            0.212775            0.0810019     
       10 2 6             55233.00           -0.001058            0.213387            0.0798494     
       10 2 7             55234.00           -0.002894            0.214095            0.0789124     
       10 2 8             55235.00           -0.004766            0.215030            0.0781603     
       10 2 9             55236.00           -0.006445            0.216297            0.0775379     
       10 210             55237.00           -0.008312            0.217825            0.0769860     
       10 211             55238.00           -0.010767            0.219442            0.0763854     
       10 212             55239.00           -0.013546            0.221007            0.0756515     
       10 213             55240.00           -0.015934            0.222601            0.0747554     
       10 214             55241.00           -0.017838            0.224374            0.0736737     
       10 215             55242.00           -0.019546            0.226324            0.0724277     
       10 216             55243.00           -0.021166            0.228554            0.0710421     
       10 217             55244.00           -0.022543            0.230842            0.0695800     
       10 218             55245.00           -0.023444            0.232987            0.0680570     
       10 219             55246.00           -0.024184            0.235167            0.0665773     
       10 220             55247.00           -0.025117            0.237262            0.0651958     
       10 221             55248.00           -0.026333            0.239147            0.0639478     
       10 222             55249.00           -0.027485            0.240856            0.0628253     
       10 223             55250.00           -0.028345            0.242560            0.0618165     
       10 224             55251.00           -0.029207            0.244491            0.0608625     
       10 225             55252.00           -0.030398            0.246586            0.0597829     
       10 226             55253.00           -0.031486            0.248704            0.0584645     
       10 227             55254.00           -0.032593            0.251006            0.0568963     
       10 228             55255.00           -0.033961            0.253369            0.0550361     
       10 3 1             55256.00           -0.035060            0.255574            0.0529867     
       10 3 2             55257.00           -0.035893            0.257720            0.0509225     
       10 3 3             55258.00           -0.036958            0.259825            0.0490444     
       10 3 4             55259.00           -0.038194            0.261865            0.0473929     
       10 3 5             55260.00           -0.039053            0.263872            0.0460180     
       10 3 6             55261.00           -0.039953            0.265916            0.0449306     
       10 3 7             55262.00           -0.041298            0.267736            0.0440233     
       10 3 8             55263.00           -0.042977            0.269426            0.0432633     
       10 3 9             55264.00           -0.044830            0.270988            0.0424616     
       10 310             55265.00           -0.046142            0.272430            0.0415423     
       10 311             55266.00           -0.047105            0.273959            0.0406041     
       10 312             55267.00           -0.047981            0.275699            0.0395939     
       10 313             55268.00           -0.048736            0.277696            0.0384778     
       10 314             55269.00           -0.049658            0.280087            0.0373805     
       10 315             55270.00           -0.050821            0.282749            0.0362544     
       10 316             55271.00           -0.051833            0.285359            0.0350516     
       10 317             55272.00           -0.052555            0.287693            0.0338199     
       10 318             55273.00           -0.053211            0.289620            0.0325908     
       10 319             55274.00           -0.053896            0.291104            0.0314887     
       10 320             55275.00           -0.054387            0.292476            0.0305692     
       10 321             55276.00           -0.054485            0.294107            0.0298096     
       10 322             55277.00           -0.054457            0.296056            0.0292008     
       10 323             55278.00           -0.054685            0.298274            0.0286575     
       10 324             55279.00           -0.055160            0.300810            0.0280634     
       10 325             55280.00           -0.056001            0.303579            0.0272775     
       10 326             55281.00           -0.056946            0.306122            0.0261400     
       10 327             55282.00           -0.057647            0.308267            0.0246654     
       10 328             55283.00           -0.058242            0.310443            0.0229461     
       10 329             55284.00           -0.058927            0.312678            0.0210328     
       10 330             55285.00           -0.059920            0.314850            0.0190528     
       10 331             55286.00           -0.060736            0.316865            0.0172211     
       10 4 1             55287.00           -0.061130            0.319271            0.0157270     
       10 4 2             55288.00           -0.061555            0.321965            0.0145629     
       10 4 3             55289.00           -0.062137            0.324635            0.0136468     
       10 4 4             55290.00           -0.062921            0.327226            0.0128564     
       10 4 5             55291.00           -0.064172            0.329460            0.0120682     
       10 4 6             55292.00           -0.065792            0.331268            0.0112018     
       10 4 7             55293.00           -0.067092            0.332942            0.0102345     
       10 4 8             55294.00           -0.067811            0.334852            0.0091356     
       10 4 9             55295.00           -0.068195            0.337201            0.0078733     
       10 410             55296.00           -0.068426            0.339645            0.0065087     
       10 411             55297.00           -0.068319            0.342242            0.0050570     
       10 412             55298.00           -0.068128            0.345060            0.0035143     
       10 413             55299.00           -0.068034            0.347991            0.0019577     
       10 414             55300.00           -0.068441            0.350695            0.0003961     
       10 415             55301.00           -0.068819            0.353081           -0.0010964     
       10 416             55302.00           -0.068915            0.355280           -0.0024666     
       10 417             55303.00           -0.069033            0.357457           -0.0036753     
       10 418             55304.00           -0.069170            0.359687           -0.0047748     
       10 419             55305.00           -0.068997            0.362061           -0.0058052     
       10 420             55306.00           -0.068822            0.364614           -0.0068489     
       10 421             55307.00           -0.068906            0.366991           -0.0080023     
       10 422             55308.00           -0.069338            0.369380           -0.0093762     
       10 423             55309.00           -0.069918            0.371822           -0.0109737     
       10 424             55310.00           -0.070315            0.374086           -0.0127386     
       10 425             55311.00           -0.070744            0.376332           -0.0146162     
       10 426             55312.00           -0.071039            0.378566           -0.0164844     
       10 427             55313.00           -0.070812            0.380970           -0.0182953     
       10 428             55314.00           -0.070791            0.383427           -0.0199309     
       10 429             55315.00           -0.071037            0.385523           -0.0212789     
       10 430             55316.00           -0.071106            0.387535           -0.0223440     
       10 5 1             55317.00           -0.070824            0.389508           -0.0231643     
       10 5 2             55318.00           -0.070287            0.391412           -0.0238161     
       10 5 3             55319.00           -0.069524            0.393394           -0.0243860     
       10 5 4             55320.00           -0.068354            0.395406           -0.0249139     
       10 5 5             55321.00           -0.066675            0.397427           -0.0254723     
       10 5 6             55322.00           -0.064926            0.399799           -0.0261018     
       10 5 7             55323.00           -0.062847            0.402396           -0.0268325     
       10 5 8             55324.00           -0.060565            0.405204           -0.0277102     
       10 5 9             55325.00           -0.058926            0.408046           -0.0287550     
       10 510             55326.00           -0.057801            0.410656           -0.0299236     
       10 511             55327.00           -0.056668            0.413093           -0.0311457     
       10 512             55328.00           -0.055537            0.415354           -0.0323353     
       10 513             55329.00           -0.054496            0.417487           -0.0333976     
       10 514             55330.00           -0.053320            0.419496           -0.0342898     
       10 515             55331.00           -0.051928            0.421494           -0.0350014     
       10 516             55332.00           -0.050558            0.423403           -0.0356520     
       10 517             55333.00           -0.049122            0.424978           -0.0363484     
       10 518             55334.00           -0.047416            0.426307           -0.0371592     
       10 519             55335.00           -0.045432            0.427778           -0.0382182     
       10 520             55336.00           -0.043489            0.429612           -0.0395168     
       10 521             55337.00           -0.041552            0.431442           -0.0410184     
       10 522             55338.00           -0.039462            0.433387           -0.0426741     
       10 523             55339.00           -0.037498            0.435471           -0.0443638     
       10 524             55340.00           -0.035677            0.437543           -0.0459146     
       10 525             55341.00           -0.034022            0.439599           -0.0472281     
       10 526             55342.00           -0.032574            0.441763           -0.0482684     
       10 527             55343.00           -0.031434            0.443720           -0.0490929     
       10 528             55344.00           -0.030410            0.445369           -0.0498000     
       10 529             55345.00           -0.028961            0.446676           -0.0503451     
       10 530             55346.00           -0.027378            0.448159           -0.0507459     
       10 531             55347.00           -0.025884            0.450022           -0.0511239     
       10 6 1             55348.00           -0.024133            0.451909           -0.0515863     
       10 6 2             55349.00           -0.022401            0.453576           -0.0521632     
       10 6 3             55350.00           -0.020829            0.455029           -0.0528319     
       10 6 4             55351.00           -0.019291            0.456434           -0.0535745     
       10 6 5             55352.00           -0.017289            0.457799           -0.0543157     
       10 6 6             55353.00           -0.014587            0.459325           -0.0550246     
       10 6 7             55354.00           -0.011962            0.461080           -0.0556846     
       10 6 8             55355.00           -0.009474            0.462662           -0.0562206     
       10 6 9             55356.00           -0.006613            0.464283           -0.0566637     
       10 610             55357.00           -0.003764            0.466046           -0.0569728     
       10 611             55358.00           -0.001173            0.467699           -0.0571654     
       10 612             55359.00            0.001719            0.469279           -0.0572466     
       10 613             55360.00            0.004916            0.470853           -0.0572968     
       10 614             55361.00            0.007786            0.472277           -0.0573964     
       10 615             55362.00            0.010291            0.473422           -0.0576007     
       10 616             55363.00            0.012948            0.474388           -0.0579517     
       10 617             55364.00            0.015936            0.475391           -0.0584559     
       10 618             55365.00            0.019222            0.476435           -0.0590903     
       10 619             55366.00            0.022287            0.477574           -0.0597416     
       10 620             55367.00            0.024921            0.478446           -0.0601997     
       10 621             55368.00            0.027604            0.478789           -0.0604112     
       10 622             55369.00            0.030649            0.478890           -0.0604071     
       10 623             55370.00            0.034106            0.478861           -0.0601521     
       10 624             55371.00            0.037847            0.479110           -0.0597036     
       10 625             55372.00            0.041284            0.479667           -0.0591313     
       10 626             55373.00            0.044265            0.480408           -0.0585172     
       10 627             55374.00            0.047159            0.481196           -0.0579359     
       10 628             55375.00            0.050236            0.481892           -0.0574452     
       10 629             55376.00            0.053516            0.482449           -0.0571057     
       10 630             55377.00            0.057034            0.482872           -0.0569171     
       10 7 1             55378.00            0.060809            0.483158           -0.0568565     
       10 7 2             55379.00            0.064671            0.483542           -0.0568326     
       10 7 3             55380.00            0.067957            0.483867           -0.0568720     
       10 7 4             55381.00            0.071069            0.484013           -0.0569079     
       10 7 5             55382.00            0.074408            0.484042           -0.0568525     
       10 7 6             55383.00            0.077824            0.484091           -0.0566704     
       10 7 7             55384.00            0.080967            0.484300           -0.0563329     
       10 7 8             55385.00            0.083771            0.484247           -0.0558222     
       10 7 9             55386.00            0.086304            0.484015           -0.0552238     
       10 710             55387.00            0.088565            0.483891           -0.0546071     
       10 711             55388.00            0.090824            0.483791           -0.0540673     
       10 712             55389.00            0.093130            0.483732           -0.0536725     
       10 713             55390.00            0.095470            0.483701           -0.0534837     
       10 714             55391.00            0.098081            0.483766           -0.0535455     
       10 715             55392.00            0.100377            0.483755           -0.0537667     
       10 716             55393.00            0.102345            0.483427           -0.0540701     
       10 717             55394.00            0.104191            0.482788           -0.0543906     
